Code,X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,X11,X12,X13,X14,X15,X16,X17,X18,X19,X20,X21,X22,X23,X24,X25,X26,X27,X28,X29,X30,X31,X32,X33,X34,X35,X36,X37,X38,X39,X40,X41,X42,X43,X44,X45,X46,X47,X48,X49,X50,X51,X52,X53,X54,X55,X56,X57,X58,X59,X60,X61,X62,X63,X64,X65,X66,X67,X68,X69,X70,X71,X72,X73,X74,X75,X76,X77,X78,X79,X80,X81,X82,X83,X84,X85,X86,X87,X88,X89,X90,X91,X92,X93,X94,X95,X96,X97,X98,X99,X100,X101,X102,X103,X104,X105,X106,X107,X108,X109,X110,X111,X112,X113,X114,X115,X116,X117,X118,X119,X120,X121,X122,X123,X124,X125,X126,X127,X128,X129,X130,X131,X132,X133,X134,X135,X136,X137,X138,X139,X140,X141,X142,X143,X144,X145,X146,X147,Y2
20085183,2,2.166666667,1.833333333,3,2.333333333,2.5,2.833333333,3,2.166666667,2.333333333,2.333333333,2.666666667,2.5,2.666666667,2.5,2.666666667,3,2.5,2.666666667,3,2.333333333,2.5,2.666666667,2.666666667,2.5,3.166666667,2.166666667,2,2.666666667,2.666666667,2.666666667,2.5,2.5,3.166666667,2.666666667,2.5,2.666666667,1.166666667,1.666666667,1.833333333,2.5,2,1.666666667,1.666666667,1.833333333,1.833333333,2.166666667,2.166666667,2.333333333,2.166666667,2,2.166666667,2.333333333,2.666666667,2.166666667,2.333333333,2,2.333333333,2.166666667,2.333333333,2.166666667,2.666666667,2.166666667,1.333333333,1.5,1.666666667,1.666666667,1.5,1.5,1.833333333,2.833333333,2.333333333,2.166666667,2.5,2.166666667,2.5,2.5,2.166666667,2.5,2.5,2.166666667,2.5,2.166666667,2.5,2.333333333,2.333333333,2.166666667,2.333333333,2.166666667,2.5,2.333333333,2.333333333,2.5,1.166666667,2.5,2.333333333,2.166666667,2.5,2.166666667,2.166666667,2.5,2.333333333,2.5,1.333333333,2.333333333,1.333333333,1.5,1.5,1.333333333,1.333333333,1.5,1.333333333,1.5,1.666666667,1.5,1.333333333,1.333333333,1.333333333,1.333333333,1.333333333,1.333333333,1.333333333,1.333333333,1.333333333,1.333333333,1.333333333,1.333333333,1.333333333,1.333333333,1.333333333,1.333333333,1.333333333,1.333333333,1.333333333,1.333333333,1.333333333,1.333333333,1.333333333,1.333333333,1.333333333,1.333333333,1.333333333,1.333333333,1.333333333,1.333333333,1.333333333,2,0
20085399,2.5,2.166666667,3,3.5,3.333333333,3.333333333,3.666666667,3.166666667,4,2.833333333,4.333333333,4.166666667,3.5,3.333333333,3.5,3.5,2.833333333,3.333333333,2.333333333,2.833333333,2.666666667,2.833333333,3.833333333,4.666666667,4,3.666666667,3.166666667,2.333333333,2.333333333,2.5,3.5,2.833333333,3.166666667,3.166666667,3.5,3.666666667,4,2.333333333,2.5,3,2.333333333,2.5,2.166666667,2.666666667,2.166666667,2.333333333,2.833333333,3.333333333,3,3,3.333333333,2.5,3.166666667,3.333333333,3.166666667,3.333333333,2.833333333,2.333333333,2.833333333,3.166666667,3.333333333,3.166666667,3,3.166666667,3.333333333,3.333333333,3.833333333,3.5,3.5,3.666666667,3.333333333,4.166666667,4,3.833333333,3.333333333,2.833333333,3.5,3.666666667,3.833333333,3.333333333,3.5,3.833333333,3.333333333,3.166666667,3.5,3.5,3.5,3.5,3.333333333,3.666666667,3.333333333,3.5,3.5,2.833333333,3.5,3,3.5,3.333333333,3.166666667,2.666666667,3.166666667,3.666666667,3.333333333,3.166666667,3.833333333,3,3.333333333,3.833333333,3.166666667,3.5,3,3.333333333,3.333333333,3.833333333,4.166666667,3.666666667,3.666666667,3.5,3.833333333,3.666666667,3.5,3.5,3.666666667,3.833333333,3.666666667,3.5,3.833333333,3.5,4,3.833333333,3.666666667,3.666666667,3.833333333,3.833333333,3.833333333,3.5,3.666666667,3.666666667,3.666666667,3.833333333,3.833333333,3.333333333,3.833333333,3.666666667,3.833333333,3.833333333,3.666666667,1
20087014,2,1.333333333,2,2,1.666666667,1.666666667,1.666666667,1.666666667,1.666666667,1.666666667,2,2,2,2,2,2,2.666666667,2.666666667,2.666666667,3,2.333333333,2.333333333,2.333333333,2.333333333,2.666666667,3,2.666666667,1.666666667,1.333333333,2,2,2,2.333333333,1.666666667,2,1.666666667,2.333333333,1.333333333,2,2.333333333,2,2,1.666666667,2,1,1.666666667,2.333333333,2,2.666666667,2.333333333,2.333333333,2.666666667,2.666666667,2.666666667,2.333333333,2.333333333,2,2,2.333333333,2.666666667,2,2.333333333,2.333333333,1.666666667,2,2,1.666666667,1.666666667,2,2,2,1.333333333,1.666666667,2,1.666666667,2,2,2,1.666666667,2.333333333,1.666666667,2,1.666666667,2,2,2,1.666666667,2,1.666666667,2,2.666666667,2.333333333,3,2.333333333,2.333333333,2.333333333,2,2.333333333,2,2.666666667,2,2.333333333,2.333333333,2,2,2.333333333,2,2,2,2,2,2.333333333,2.666666667,2.333333333,2.666666667,1.333333333,1.666666667,1.666666667,1.666666667,1.666666667,1.666666667,1.666666667,1.666666667,1.666666667,1.666666667,1.666666667,1.666666667,1.666666667,1.666666667,1.666666667,1.666666667,1.666666667,1.666666667,1.666666667,1.666666667,1.666666667,1.666666667,1.666666667,1.666666667,1.666666667,1.666666667,1.666666667,1.666666667,1.666666667,1.666666667,2,2,0
20090392,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,3,2,2,2,2,2,3,2,2,2,1,1,1,2,2,3,3,2,2,2,1,2,3,2,2,3,2,2,3,1,1,1,1,1,1,3,2,3,3,2,2,2,2,1,1,1,2,2,2,3,2,2,2,2,2,2,2,2,2,2,2,3,3,2,3,2,2,2,3,2,2,3,3,2,2,3,2,2,2,2,2,3,2,3,2,2,2,2,2,2,2,2,3,3,2,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0
20091547,1,2,2,2,2,2,2,2,2,2,2,2,2,4,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,2,2,3,1,1,1,3,3,1,1,2,2,2,3,2,1,3,2,2,2,3,3,3,2,2,2,2,3,3,2,2,2,2,2,2,2,2,3,2,2,2,2,2,3,2,2,2,2,2,2,2,3,2,3,2,3,3,2,2,2,2,2,2,2,2,2,2,2,2,3,3,2,2,3,3,2,3,2,3,3,3,2,2,3,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,0
20092140,3,2,2,2,2,2,2,2,2,2,2,2,2,3,2,2,2,2,2,2,2,2,2,2,2,2,2,3,3,2,2,2,2,1,1,1,2,2,3,1,2,1,2,3,2,2,2,3,2,2,2,3,2,2,2,3,3,2,3,2,2,2,3,3,3,2,2,2,2,2,2,3,2,2,3,3,2,2,2,2,2,3,2,2,2,2,2,3,3,2,2,3,2,2,2,3,2,2,3,3,3,2,2,3,2,3,3,2,3,3,2,3,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,0
20094948,1,2,4,5,5,4,2,3,4,5,5,5,4,4,2,4,4,2,3,4,4,2,5,3,4,5,2,2,2,3,2,2,3,3,3,3,2,3,1,2,2,3,3,3,2,2,3,2,2,2,2,2,2,2,2,2,3,3,3,2,2,3,2,3,3,2,3,2,2,2,2,3,2,2,2,3,2,3,2,2,3,3,3,3,3,2,2,3,2,2,3,3,3,1,3,2,2,2,2,3,2,2,2,2,2,2,2,2,2,3,2,2,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0
20095062,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,3,3,2,3,1,1,1,2,1,2,2,3,1,1,1,3,2,2,2,3,3,2,2,2,2,2,2,2,3,2,2,2,2,3,2,3,2,2,2,2,2,2,3,2,2,2,2,2,2,2,2,2,2,3,3,2,2,3,2,3,3,3,2,2,3,3,2,2,2,2,3,3,3,3,1,2,2,3,2,2,2,3,3,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,0
20095349,2.4,2,2,2,2,2,2,2,2,2,2,2,2,2.6,2.6,2.2,2.6,2.6,3,2.2,2.2,2.4,2.6,2.6,2.8,2.6,2.6,1.4,1.8,2.2,2.4,2.4,2.6,2.8,2.2,2.6,2.8,2,1.8,1.8,1.6,1.8,1.8,1.8,2.2,2,2,2,2.2,1.8,2,2.2,2.2,2.6,2.2,2.6,2.4,2.2,2.2,2.2,2.2,1.8,2,2.6,2.6,2.2,2.6,2,2.4,2.2,2.6,2,1.8,2,2.2,2,2.4,2,2.2,2.8,2.6,2.2,2.2,2.4,2.8,2.2,2.2,2.6,2.2,2.4,2.4,2.4,2.2,2.2,2.6,2.4,2.2,2.4,2.4,2.2,2.4,2.2,2,2,2.6,2.4,2.4,2.6,2.2,2.4,2.6,2.2,2,2.4,2.4,1.8,1.8,1.8,1.8,1.8,1.8,1.8,1.8,1.8,1.8,1.8,1.8,1.8,1.8,1.8,1.8,1.8,1.8,1.8,1.8,1.8,1.8,1.8,1.8,1.8,1.8,1.8,1.8,1.8,1.8,2,2,0
20096000,2,3,1,3,4,4,2,5,5,2,5,3,3,5,3,2,4,4,2,3,2,3,5,5,4,5,2,3,3,4,2,2,4,4,4,3,4,4,4,3,2,1,2,1,1,2,2,4,5,2,5,2,2,2,4,3,3,4,3,2,3,4,3,3,5,5,4,5,4,5,5,3,4,5,3,5,3,3,3,3,3,4,5,3,3,3,3,4,5,3,3,4,4,5,3,5,3,3,5,4,3,4,3,5,5,4,4,5,4,3,3,5,3,3,5,5,4,4,5,5,5,4,5,5,4,4,4,5,4,4,4,5,5,4,4,4,5,4,4,5,5,4,5,5,5,4,5,0
20099320,1.6,2.4,2.2,2.8,4,4,3.4,2.8,3.6,4,4.2,2.4,3.8,3.6,2.4,2.8,3.2,2.4,2.8,3.4,3,2.6,4,4.2,3.6,3.8,3.4,1.6,2.4,2.8,3.2,2.4,2.6,3.2,3.4,3.2,4.2,2.2,2.4,2,2.2,2.6,2.2,2.4,2.2,2.6,3,2.6,2.8,3.8,2.2,3,2.8,2.6,2.2,2.6,3,3.2,2,3.8,2.8,3.4,2.8,3.6,3.6,3.6,2.8,3.4,3.2,3.8,3.6,3.8,3,3,3.4,3.6,2.8,3.2,2.8,3.4,3.6,3.6,3.4,3.4,4,3.4,3.4,3.2,3.6,3.6,3,3.2,3.8,3.4,3.2,3.4,2.8,3.6,3.4,3.6,3.2,3,3.8,2.8,3,3,2.6,3.4,3.2,3.6,2.8,3.8,3,3.8,3,3.8,3.8,3.6,3.4,3.4,3.8,3.6,3.2,3.4,3.2,3.6,3.6,3.4,3.4,3.4,3.8,3.6,3.4,3.6,3.4,3.4,3.8,3.6,3.8,3.6,3.2,3.4,3.6,3.6,3.6,3.4,3.8,0
20099362,2.333333333,2,2,2,2,2,2,2,2,2,2,2,2,2.333333333,2,2.333333333,2.333333333,2.333333333,2,2,2.333333333,2.333333333,2.333333333,2,2,2,2,2.666666667,2,1.666666667,3,2,2.333333333,2.333333333,2.333333333,1.666666667,2.333333333,1.666666667,2,2.333333333,2.333333333,2,1.666666667,2,3,2,2.333333333,2.333333333,2,2.333333333,2.333333333,2.666666667,2.666666667,2,2.333333333,2.333333333,2.666666667,2.666666667,2,2,2.333333333,2.333333333,2,1.666666667,2,1.666666667,1.666666667,2,2,1.666666667,1.666666667,1.666666667,1.666666667,2,1.666666667,2,2.333333333,2.333333333,2,1.666666667,2,1.666666667,2,2,1.666666667,1.666666667,1.666666667,2,1.666666667,1.666666667,2,1.666666667,2,1.666666667,2,2,1.666666667,2,2,2,1.666666667,2,2,2.666666667,2.333333333,3,2.666666667,2.333333333,2.333333333,2.333333333,2.333333333,2.666666667,2,2.333333333,2.666666667,1.666666667,1.666666667,1.666666667,1.666666667,1.666666667,1.666666667,1.666666667,1.666666667,1.666666667,1.666666667,1.666666667,1.666666667,1.666666667,1.666666667,1.666666667,1.666666667,1.666666667,1.666666667,1.666666667,1.666666667,1.666666667,1.666666667,1.666666667,1.666666667,1.666666667,1.666666667,1.666666667,1.666666667,1.666666667,1.666666667,2,2,0
20099391,2,2,2,2,2,2,2,2,2,2,2,2,2,3.666666667,2.666666667,2,2.333333333,2,2.333333333,2.333333333,2.333333333,2,2.666666667,2.333333333,2.666666667,2.666666667,2,1.666666667,2,1.666666667,2.333333333,2.333333333,2.333333333,2.333333333,2.333333333,2.333333333,2.333333333,2.333333333,2,1.666666667,2.333333333,2.666666667,2,2.333333333,2.333333333,1.333333333,2.333333333,2.333333333,2,2.333333333,2,2,2.333333333,2,2.333333333,2.333333333,2.666666667,2.333333333,2.666666667,2,2.333333333,2.333333333,2,2.333333333,2.666666667,2.333333333,2.333333333,2,2,2.333333333,2.333333333,2.333333333,1.333333333,2.333333333,2.333333333,2.333333333,2.333333333,2.666666667,2.333333333,2.666666667,2.666666667,2,2.333333333,2.333333333,2.666666667,2,2.666666667,2.333333333,2.333333333,2,2,2,2.666666667,2.666666667,2.333333333,2.333333333,2.333333333,2.333333333,2.333333333,3,2,2.666666667,2.333333333,2.333333333,2,2.666666667,2,2.666666667,2.666666667,2.666666667,2.333333333,2.333333333,2.333333333,2.333333333,2.333333333,1.666666667,1.666666667,1.666666667,1.666666667,1.666666667,1.666666667,1.666666667,1.666666667,1.666666667,1.666666667,1.666666667,1.666666667,1.666666667,1.666666667,1.666666667,1.666666667,1.666666667,1.666666667,1.666666667,1.666666667,1.666666667,1.666666667,1.666666667,1.666666667,1.666666667,1.666666667,1.666666667,1.666666667,1.666666667,1.666666667,2,2,0
20104701,4,2,2,2,2,2,2,2,2,2,2,2,2,3,2,2,2,2,2,2,2,2,2,2,2,2,3,3,3,3,3,2,3,1,1,1,2,2,3,2,2,1,2,2,2,3,2,2,2,2,2,2,2,3,2,3,3,2,2,2,2,3,2,2,3,2,2,2,2,2,2,3,2,2,2,3,2,2,3,2,2,2,2,2,2,3,2,2,3,2,2,2,2,3,2,2,2,2,2,2,2,2,2,2,2,2,2,3,3,3,2,2,3,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,0
20105613,2,2,2,2,2,2,2,5,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,1,1,1,3,3,2,1,1,1,2,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,2,2,2,2,2,2,2,3,2,2,2,2,2,3,3,2,2,2,2,2,3,2,2,2,2,2,2,2,3,3,2,2,3,2,2,2,3,2,2,3,2,2,3,2,2,2,3,3,3,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,0
20106820,2,1,1,1,1,1,2.5,1.5,1.5,3,3.5,2,2.5,2,3,2.5,2,2,2,2.5,2,2,3,2.5,3.5,2,2,3,2,1.5,2,2,3,3,2,2,2,3,1,3,1.5,2.5,1,2.5,2.5,1.5,2,2.5,2.5,2,2,2.5,2,3,2,2.5,2,2,2,2,2,2,2.5,2,2,1.5,2,1.5,1.5,1.5,1.5,1,1,1.5,1.5,1.5,1.5,1.5,1.5,1.5,2,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,3,2.5,2.5,2.5,2.5,2,2.5,2,2,2,2.5,2.5,2.5,2.5,2,2,2,2.5,2.5,2.5,2,2.5,2,2,2.5,1.5,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0
20112694,1.333333333,2,2,2,2,2,2,2,2,2,2,2,2,2,3,2.666666667,2.333333333,3,3,2,2.666666667,3.333333333,2.333333333,2.666666667,2.333333333,2.666666667,3.333333333,1.666666667,3,1.666666667,3,3,2.666666667,3.333333333,3.666666667,3,4,1.666666667,2.333333333,2.666666667,2.333333333,1.333333333,1.666666667,1.666666667,1.333333333,2,2,1.666666667,2,2,1.666666667,1.666666667,1.666666667,2,1.666666667,1.666666667,2,1.666666667,1.666666667,2.333333333,2,2,2,1.666666667,2,2,1.666666667,2,2,1.666666667,1.666666667,2,2,1.666666667,1.666666667,2,1.666666667,2,1.666666667,2.333333333,2,1.666666667,2,1.666666667,2,2.333333333,1.666666667,2,2,1.666666667,2,2,1.666666667,1.666666667,2.333333333,1.666666667,2,2,2,2,1.666666667,1.666666667,2,3,2,2.333333333,2.333333333,2.666666667,2,2.333333333,2.666666667,2.333333333,2.333333333,2.333333333,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0
20112728,2,1.833333333,2.333333333,3.666666667,3.666666667,2.333333333,2.833333333,2.5,2.666666667,3.166666667,2.833333333,2.833333333,3.166666667,3.666666667,2.666666667,2.5,2.5,2.666666667,2.333333333,2.5,2.5,2.666666667,3.5,3.333333333,3.5,3.333333333,2.666666667,2.166666667,2.333333333,2.5,2.666666667,2.166666667,2.5,3.333333333,2.833333333,3.5,2.833333333,1.833333333,2.166666667,1.833333333,1.666666667,2,2.166666667,2.166666667,2.166666667,3,2.333333333,2.833333333,2.166666667,2.833333333,2.333333333,2.833333333,2.833333333,2.833333333,2.5,2.666666667,2.666666667,2.833333333,3.166666667,2.5,2.333333333,2.833333333,2.5,2.833333333,2.833333333,2.5,3,2.5,3,2.5,2.666666667,3,3,3.166666667,3.166666667,2.5,3.166666667,2.833333333,2.833333333,3,3,3,2.333333333,2.833333333,2.666666667,3,3,3.166666667,2.666666667,3.333333333,2.833333333,2.666666667,2.833333333,2.166666667,2.833333333,2.833333333,3.166666667,2.833333333,3,2.833333333,2.833333333,2.833333333,2.666666667,2.166666667,3,2,2.166666667,2.166666667,2.5,2.5,2.333333333,2.5,2.5,2.666666667,2.666666667,2.666666667,2.5,2.666666667,2.666666667,2.666666667,2.666666667,2.333333333,2.5,2.666666667,2.5,2.5,2.5,2.5,2.5,2.333333333,2.5,2.5,2.5,2.5,2.5,2.666666667,2.666666667,2.333333333,2.666666667,2.5,2.5,2.5,2.666666667,2.5,2.5,2.5,2.833333333,0
20112809,2,1.833333333,2,2.666666667,2.333333333,2.5,2.833333333,2.333333333,2.5,2.833333333,2.5,2.666666667,2.166666667,2.666666667,2.5,3,2.666666667,2.333333333,3.333333333,2.833333333,3.166666667,2.5,3,2.833333333,3,3.5,3.166666667,2.166666667,2.166666667,2.666666667,2.666666667,3.166666667,2.833333333,3,2.666666667,3,3.833333333,2.166666667,2.666666667,2.666666667,2,2.5,1.5,2,2.833333333,2.833333333,2.5,2.5,2.5,2.166666667,2.833333333,2,2.833333333,2.666666667,2.833333333,3,2.5,2,2.5,2.5,2.5,2.833333333,2.333333333,3,2.833333333,2.666666667,2.833333333,3,2.833333333,3,3,2.5,2.5,2.666666667,2.5,2.666666667,3.166666667,3,2.833333333,3.166666667,2.833333333,3,2.833333333,2.833333333,3,2.333333333,2.833333333,2.833333333,3.333333333,2.833333333,2.833333333,2.666666667,3.333333333,3,2.833333333,2.833333333,2.5,2.833333333,2.5,3.166666667,3,2.5,3.333333333,2.833333333,3.333333333,2.5,2.666666667,3.166666667,2.666666667,2.666666667,3.166666667,3,3.166666667,2.666666667,3.333333333,2.833333333,2.666666667,2.666666667,2.666666667,3,2.833333333,2.666666667,3,2.833333333,2.833333333,2.666666667,2.833333333,2.833333333,3,2.833333333,2.833333333,2.666666667,3,2.833333333,2.833333333,2.666666667,2.666666667,3,2.833333333,2.833333333,3,2.833333333,2.833333333,2.666666667,2.833333333,2.666666667,2.833333333,0
20112891,3,2,3,3,2,3,3,3,3,2,5,2,2,4,2,2,2,2,2,2,2,2,2,2,2,2,2,3,1,3,2,3,2,1,1,1,3,3,1,2,2,2,3,1,3,3,2,2,3,3,2,2,2,2,2,2,3,2,3,2,2,2,2,3,3,3,2,2,2,2,3,3,2,2,3,2,2,2,3,3,2,2,3,3,3,2,2,2,2,2,2,2,2,2,2,2,3,2,2,2,2,3,3,2,2,2,2,2,2,2,3,3,3,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,0
20112924,1.666666667,1.833333333,1.5,2.166666667,2.166666667,2.5,2.5,2.333333333,2.5,2.666666667,2.166666667,2,2.5,2.833333333,2.333333333,2.5,3,2.333333333,2.666666667,2.333333333,2.5,2.333333333,2.666666667,2.833333333,2.833333333,2.5,2.5,1.833333333,1.666666667,2.166666667,2.166666667,2.333333333,2.333333333,2.833333333,2.666666667,2.833333333,3.166666667,2.5,2.166666667,1.333333333,1.833333333,2.5,2.5,2.333333333,1.666666667,1.666666667,2.166666667,2.666666667,2.333333333,1.833333333,2.666666667,2.5,2.166666667,2.5,2.666666667,2.166666667,2,2.333333333,2.5,2.833333333,2.5,2.666666667,2.333333333,2.5,2.166666667,2,2.166666667,2.166666667,2.166666667,2.166666667,2.333333333,2.166666667,1.833333333,2.166666667,2,2.166666667,2.166666667,2.166666667,2.166666667,2,2.166666667,2.166666667,2.166666667,2.166666667,2.166666667,2,2,2.166666667,2.166666667,1.833333333,2.333333333,2.5,2.5,2.333333333,2.333333333,2.166666667,2.666666667,2.333333333,2.333333333,2.166666667,2.166666667,2.333333333,2.333333333,3,2.333333333,2.666666667,2.5,2.833333333,3,2.666666667,2.333333333,2.5,2.333333333,2.333333333,2.333333333,2.333333333,2.333333333,2.333333333,2.333333333,2.5,2.333333333,2.333333333,2.5,2.5,2.5,2.333333333,2.5,2.333333333,2.5,2.333333333,2.5,2.5,2.5,2.5,2.5,2.5,2.333333333,2.333333333,2.333333333,2.333333333,2.333333333,2.333333333,2.5,2.333333333,2.5,2.5,2.333333333,0
20116350,1.666666667,2,2,2,2,2,2.333333333,2.666666667,2,2,2,2,2,2,2,2,2,2.333333333,2.666666667,2,2.666666667,2.666666667,2.666666667,2.333333333,2.333333333,2,2,3,2,1.666666667,2.333333333,2.333333333,2.333333333,2.333333333,2,2,2.666666667,1.666666667,1.666666667,2,1.666666667,2.333333333,2,2,1.666666667,1.666666667,2,2,2.666666667,2,2.666666667,2.666666667,2.333333333,2.333333333,2.666666667,2.333333333,2,2.333333333,2,2.333333333,2,2.333333333,2.333333333,1.666666667,1.666666667,2.333333333,1.666666667,1.666666667,2,2,2,2,1.666666667,1.666666667,1.666666667,2,2,1.666666667,2,1.666666667,1.666666667,2,2,2,2,1.666666667,1.666666667,1.666666667,1.666666667,1.666666667,1.666666667,2,1.666666667,1.666666667,1.666666667,1.666666667,1.666666667,1.666666667,2.333333333,2,2,1.666666667,1.666666667,2.333333333,2,2.666666667,2.666666667,2.666666667,2.333333333,2.333333333,2.333333333,2,2.666666667,2.666666667,2.333333333,1.666666667,1.666666667,1.666666667,1.666666667,1.666666667,1.666666667,1.666666667,1.666666667,1.666666667,1.666666667,1.666666667,1.666666667,1.666666667,1.666666667,1.666666667,1.666666667,1.666666667,1.666666667,1.666666667,1.666666667,1.666666667,1.666666667,1.666666667,1.666666667,1.666666667,1.666666667,1.666666667,1.666666667,1.666666667,1.666666667,2,2,0
20121305,1.8,2,2,2,2,2,2.6,2,2,2,2,2,2,2,2.8,2.8,2.4,2.6,2.8,2.8,2,2.4,2.6,2.8,2.8,2.8,3.2,1.8,2.4,2.8,2.8,2.4,2.2,2.6,2.8,2.8,2.6,1.8,2.4,1.8,2.4,2,2.4,2,2.2,1.8,2,2.2,2.2,1.8,2.2,2,1.8,2,1.8,1.8,2,2.2,2,2,2.4,2,2.4,2.2,2,2.4,2.2,2,2,2,2.2,2.2,1.6,2.2,2,1.8,2,2,1.8,1.8,2.2,2.2,2.2,2,2,2,1.8,2,1.8,2.2,2,1.8,2.2,2,2,1.8,2,2,2.6,2,1.8,1.8,2.2,2.4,2.2,2.8,2.6,2.4,2.4,2.2,2.4,2.4,2,2.6,2,1.8,1.8,1.8,1.8,1.8,1.8,1.8,1.8,1.8,1.8,1.8,1.8,1.8,1.8,1.8,1.8,1.8,1.8,1.8,1.8,1.8,1.8,1.8,1.8,1.8,1.8,1.8,1.8,1.8,1.8,2,2,0
20123942,1.8,2,2,2,2,2,2.4,2,2,2,2,2,2,2,2.2,2.6,2.8,2.8,2.6,2.4,2.6,2.4,2.8,2.4,3,2.4,3,2.4,2.4,2.2,2.6,2.4,2.2,2.6,2.6,2.4,3.2,1.8,2.8,2.6,1.6,1.8,2,2,2.4,1.6,2,1.8,2,2,2.4,2,1.8,2.2,2.2,1.8,2.2,2,2,2.2,2,2.2,2.2,2,2,1.8,2,2.2,2.4,1.8,2,2.2,1.6,2.2,2.2,1.8,1.8,2.2,2.2,2.2,2,1.8,1.8,2,1.8,1.8,1.8,2.2,2.2,2.4,2.2,2.2,1.8,2,2,2,2.2,2.2,1.8,2,1.8,2,2,2.4,2,2.4,2,2.8,2.2,2.8,2,2.4,2.4,2.4,2.6,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0
20127120,2,4,1,4,2,3,2,3,2,2,3,2,3,3,4,2,4,2,3,3,2,2,4,3,3,5,3,3,4,3,2,2,4,3,4,5,3,4,3,2,3,1,4,3,3,3,4,2,5,2,5,2,2,5,2,2,4,5,3,3,5,3,4,5,4,3,3,4,3,5,5,4,5,4,4,4,3,5,4,3,3,5,3,3,3,4,5,5,4,3,4,3,5,4,3,4,4,4,3,4,5,5,4,4,3,5,5,5,5,3,3,3,3,3,3,4,5,4,4,4,5,5,5,4,5,4,5,4,4,5,4,5,5,5,4,5,5,4,4,4,4,4,4,5,4,5,4,0
20133343,1.8,1.6,1.8,2.4,2.2,2.4,1.8,1.8,1.8,1.8,2,2,2,2,2.6,2,2.2,2,2.6,2,2.4,2,2.2,2.4,2.6,2.4,2.6,1.8,1.6,2.2,1.8,2.6,2.4,2.8,2.2,2.4,2.8,2,1.6,2.2,2,2,1.8,2,1.8,2.2,2,2,2.2,2.2,2.2,1.8,1.8,2.4,2,2.6,2.2,2,2.2,2,2.6,2.6,2.4,1.6,1.8,2,2,1.8,2,1.8,1.6,1.4,1.4,1.6,2,1.8,1.6,1.8,2,1.8,1.6,1.8,1.6,1.8,1.8,1.8,1.6,1.8,1.6,1.6,2,2,2.2,2,2,2.4,2.2,2.2,2,1.8,1.8,1.8,1.8,2.2,2,2.4,2,2.8,2.2,2.4,2.6,2.4,2,2.4,2.2,1.6,1.8,1.8,1.8,1.8,1.8,1.8,1.8,1.8,1.8,1.8,1.8,1.8,1.8,1.8,1.8,1.8,1.8,1.8,1.8,1.8,1.8,1.8,1.8,1.8,1.8,1.8,1.8,1.8,1.8,2,2,0
